"Date","Title","Operation","ResultCode","SupportUrl"
"29-05-2026 10:52:24","9PLJQ12FQ3CV-MicrosoftCorporationII.WinAppRuntime.Main.1.8","1","2",
"29-05-2026 10:44:54","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.158.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"29-05-2026 06:49:50","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.156.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"29-05-2026 05:31:09","2026-05 .NET 8.0.27 Security Update for x64 Client (KB5093447)","1","2","https://go.microsoft.com/fwlink/?linkid=2181179&amp;clcid=0x409"
"29-05-2026 05:29:21","Security Update for SQL Server 2019 RTM GDR (KB5090408)","1","2","https://support.microsoft.com"
"29-05-2026 05:23:47","Security Update for Microsoft OLE DB Driver for SQL Server (KB5040711)","1","2","https://support.microsoft.com"
"29-05-2026 05:23:23","Security Update for Microsoft ODBC Driver 17 for SQL Server (KB5037570)","1","2","https://support.microsoft.com"
"29-05-2026 04:35:07","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.155.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"28-05-2026 13:00:37","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.144.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"28-05-2026 07:00:03","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.140.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"28-05-2026 04:29:49","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.138.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"27-05-2026 14:13:20","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.128.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"27-05-2026 11:57:59","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.126.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"27-05-2026 07:57:53","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.125.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"27-05-2026 05:57:51","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.124.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"27-05-2026 04:03:33","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.122.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"26-05-2026 11:41:18","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.113.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"26-05-2026 09:41:17","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.111.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"26-05-2026 07:13:29","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.110.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"26-05-2026 04:26:33","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.105.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"25-05-2026 13:40:44","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.93.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"25-05-2026 09:40:26","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.92.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"25-05-2026 07:40:55","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.89.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"25-05-2026 05:40:26","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.87.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"25-05-2026 04:04:49","Windows Malicious Software Removal Tool x64 - v5.141 (KB890830)","1","2","http://support.microsoft.com"
"25-05-2026 04:02:00","2026-05 .NET 8.0.27 Security Update for x64 Client (KB5093447)","1","2","https://go.microsoft.com/fwlink/?linkid=2181179&amp;clcid=0x409"
"25-05-2026 04:01:59","2026-05 .NET Framework Security Update (KB5087054)","1","2","https://support.microsoft.com/help/5087054"
"25-05-2026 03:41:17","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.85.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"23-05-2026 16:29:17","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.62.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"23-05-2026 16:20:52","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.55.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"23-05-2026 08:21:11","Update for Windows (KB2693643)","1","2","http://support.microsoft.com"
"23-05-2026 07:42:30","Update for Microsoft Defender Antivirus antimalware platform - KB4052623 (Version 4.18.26040.7) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?linkid=862339"
"23-05-2026 07:39:18","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.55.0) - Current Channel (Broad)","1","2","https://go.microsoft.com/fwlink/?LinkId=52661"
"23-05-2026 07:38:54","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.451.55.0) - Current Channel (Broad)","1","4","https://go.microsoft.com/fwlink/?LinkId=52661"
"23-05-2026 05:37:08","9PLJQ12FQ3CV-MicrosoftCorporationII.WinAppRuntime.Main.1.8","1","2",
"23-05-2026 05:24:31","9P8K5G2MWW6Z-AppUp.IntelArcSoftware","1","2",
"23-05-2026 05:20:51","2025-01 Update for Windows 11 Version 24H2 for x64-based Systems (KB5050575)","1","2","https://support.microsoft.com/help/5050575"
"23-05-2026 05:20:46","2026-02 Critical Update (KB5078674)","1","2","https://support.microsoft.com/help/5078674"
